id,route,latitude,longitude
0574, 5, 2.983339049290458, 101.73228327727598
0575, 5, 2.983139753691463, 101.73240554475942
0576, 5, 2.9829705565232483, 101.73262396237448
0577, 5, 2.9827707815172366, 101.73352008698204
0578, 5, 2.982687381421437, 101.73376317952585
0579, 5, 2.9828855677950146, 101.73384274212684
0580, 5, 2.982985427142873, 101.73386469221258
0581, 5, 2.9830503763073315, 101.73386469221258
0582, 5, 2.983256727403623, 101.73379618585624
0583, 5, 2.9833212639651565, 101.73379496653276
0584, 5, 2.9839997908020517, 101.7339808147648
0585, 5, 2.9840807175756594, 101.73407925462438
0586, 5, 2.984260724557282, 101.73473850748125
0587, 5, 2.984495110515414, 101.73558831726395
0588, 5, 2.983602029769113, 101.73584238155921
0589, 5, 2.9827355407745917, 101.73608758202803
0590, 5, 2.9824048649449706, 101.73497734148762
0591, 5, 2.982422155186771, 101.73491241514022
0592, 5, 2.9824626064517625, 101.73487649911324
0593, 5, 2.9829656318426947, 101.73471514296371
0594, 5, 2.9829700055652135, 101.73467572605232
0595, 5, 2.982974379287707, 101.73463046959847
0596, 5, 2.9828561758275267, 101.73425110042275
0597, 5, 2.982873670719231, 101.73420146431211
0598, 5, 2.982902828871434, 101.7341635072863
0599, 5, 2.9833962457274015, 101.7340169564063
0600, 5, 2.983446647518204, 101.73386748697598
0601, 5, 2.9834358028645434, 101.7338442208519
0602, 5, 2.9833143383609104, 101.73381923363543
0603, 5, 2.9830531910399696, 101.73389062904971
0604, 5, 2.9828827778796976, 101.7338696481835
0605, 5, 2.9826510078695745, 101.73376461015702
0606, 5, 2.9827498492494193, 101.73347939053862
0607, 5, 2.982893821863072, 101.73278121007344
0608, 5, 2.982941648327682, 101.73260773694733
0609, 5, 2.982943773950122, 101.73260667269498
0610, 5, 2.9830309243912363, 101.73246725564272
0612, 5, 2.9831031954835163, 101.73238637246735
0613, 5, 2.984608199899561, 101.73152056151287
0614, 5, 2.9862899518102366, 101.7309351578889
0615, 5, 2.9866278756658504, 101.73090682036133
0616, 5, 2.9874117051173794, 101.73093729458537
0617, 5, 2.9876807208035263, 101.73089944755395
0618, 5, 2.987935285181491, 101.73083933756297
0619, 5, 2.988303236202888, 101.73064676296204
0620, 5, 2.9883021245685955, 101.73056661630733
0621, 5, 2.9882898965912736, 101.73053990075577
0623, 5, 2.987878591814472, 101.72984418326685
0624, 5, 2.9874017004026383, 101.72905718764335
0625, 5, 2.987246071457286, 101.72868316992127
0626, 5, 2.987129349735028, 101.72824347646824
0627, 5, 2.987074879593949, 101.72775257820804
0628, 5, 2.987075991229488, 101.72761232156225
0629, 5, 2.9871460242665937, 101.72712364959797
0630, 5, 2.9873442550468723, 101.72627322069746
0631, 5, 2.9875964131597046, 101.72535205862725
0632, 5, 2.9877732548252807, 101.72467223875068
0633, 5, 2.9879892388811875, 101.72375109615648
0634, 5, 2.988076115255152, 101.72346836355916
0635, 5, 2.9882911342428957, 101.72238962995712
0636, 5, 2.9886885934765752, 101.72091072098655
0637, 5, 2.988860174190533, 101.72061058946016
0638, 5, 2.9889122999717403, 101.72053664401163
0639, 5, 2.9890404425066928, 101.7204235509727
0640, 5, 2.989561840249049, 101.7201655994606
0641, 5, 2.9905392806096773, 101.72031877795051
0642, 5, 2.9915327397308826, 101.72032435953784
0643, 5, 2.9918103029781746, 101.72022226065178
0644, 5, 2.9920750068648365, 101.71996739026116
0645, 5, 2.9922277206165377, 101.71973290950177
0646, 5, 2.9923125615805017, 101.71953920800489
0647, 5, 2.992373647070503, 101.71922996526428
0648, 5, 2.992325699019763, 101.71888169257066
0649, 5, 2.9920313765281294, 101.71820170297954
0650, 5, 2.991958521523336, 101.71804737624778
0651, 5, 2.9920285744126494, 101.71795478020871
0652, 5, 2.992020168066173, 101.71778081189291
0653, 5, 2.9920341786463944, 101.71761526139886
0654, 5, 2.9920227473562915, 101.71655436968305
0655, 5, 2.9919667050438794, 101.71483432810896
0656, 5, 2.991910662729278, 101.71340049247385
0657, 5, 2.9917761611615727, 101.71303010831758
0658, 5, 2.9913222182453145, 101.71255309841936
0659, 5, 2.990585261137269, 101.71182916575044
0660, 5, 2.9904955933201, 101.71160188456363
0661, 5, 2.9904899890812917, 101.71154015387094
0662, 5, 2.9904787806035724, 101.71106594991335
0663, 5, 2.9905362746460615, 101.70790572745317
0664, 5, 2.990698093248244, 101.70771913675797
0665, 5, 2.991309744451051, 101.70765741637862
0666, 5, 2.991720962366472, 101.707556203837
